question_id,view_count,answer_count,score
2429511.0,694986.0,20.0,1011.0
7225900.0,1129203.0,12.0,1008.0
53162.0,1477460.0,8.0,1008.0
227459.0,1265802.0,5.0,994.0
626759.0,405519.0,18.0,987.0
1.1285613E7,2055108.0,15.0,984.0
1.2943819E7,938618.0,12.0,982.0
3940128.0,1401341.0,33.0,978.0
54867.0,220932.0,8.0,966.0
845058.0,787578.0,38.0,965.0
1912434.0,1191689.0,15.0,953.0
739993.0,1210275.0,28.0,948.0
1.948297E7,1608758.0,19.0,947.0
1.4262433E7,278331.0,15.0,937.0
1207406.0,469945.0,26.0,936.0
1155617.0,930893.0,18.0,931.0
3220404.0,219730.0,9.0,930.0
2682745.0,929808.0,36.0,927.0
7961363.0,1412902.0,47.0,925.0
1.733016E7,477712.0,13.0,922.0
1.2555323E7,1869489.0,23.0,916.0
2793324.0,1641002.0,21.0,913.0
890128.0,545676.0,26.0,912.0
678236.0,1021412.0,21.0,909.0
44834.0,269781.0,11.0,909.0
1471994.0,544039.0,10.0,908.0
4700614.0,714786.0,16.0,904.0
944700.0,1210180.0,16.0,904.0
5142418.0,686378.0,19.0,902.0
533631.0,278600.0,16.0,902.0
192109.0,772591.0,25.0,901.0
8369219.0,1232669.0,24.0,899.0
237079.0,724319.0,13.0,887.0
843277.0,941387.0,9.0,885.0
1323410.0,622519.0,9.0,883.0
9001509.0,1149723.0,25.0,878.0
122327.0,838343.0,20.0,875.0
1557571.0,997621.0,27.0,873.0
3501382.0,1233474.0,42.0,870.0
2970608.0,332773.0,11.0,865.0
6760685.0,304858.0,22.0,864.0
1.1520492E7,1547410.0,11.0,862.0
4.1573587E7,175876.0,3.0,857.0
8609192.0,229916.0,14.0,852.0
3684484.0,89525.0,22.0,852.0
3898572.0,373801.0,7.0,848.0
134934.0,738314.0,15.0,847.0
4760215.0,989350.0,15.0,847.0
2817869.0,873063.0,41.0,844.0
1.5943769E7,1650640.0,10.0,842.0
3277367.0,306359.0,14.0,841.0
8858008.0,911000.0,9.0,840.0
22676.0,1024433.0,22.0,835.0
4260280.0,688801.0,9.0,827.0
2802726.0,1147422.0,5.0,820.0
2.7885397E7,1321827.0,16.0,817.0
1.1241523E7,62926.0,3.0,815.0
3013449.0,664902.0,14.0,811.0
303200.0,611136.0,18.0,809.0
268272.0,781081.0,20.0,803.0
5178292.0,543646.0,21.0,802.0
1663807.0,606745.0,5.0,800.0
1.9410042E7,1042727.0,10.0,796.0
4028904.0,365162.0,1.0,795.0
2485466.0,1906928.0,10.0,791.0
1.3148429E7,815535.0,28.0,781.0
3682748.0,989597.0,15.0,778.0
600268.0,379071.0,12.0,776.0
7585435.0,1167635.0,3.0,776.0
1485841.0,946472.0,8.0,773.0
1.0715965E7,1142926.0,20.0,771.0
6908143.0,459241.0,11.0,770.0
3768895.0,635570.0,27.0,768.0
437589.0,601900.0,18.0,768.0
3044580.0,330620.0,12.0,765.0
7571635.0,1752347.0,14.0,763.0
2465921.0,544301.0,20.0,763.0
625083.0,1044310.0,18.0,760.0
6269765.0,519088.0,8.0,756.0
2632677.0,1064044.0,7.0,755.0
3462143.0,728375.0,26.0,755.0
1550226.0,417949.0,16.0,755.0
2.3842713E7,837849.0,22.0,752.0
403421.0,494753.0,8.0,752.0
279237.0,886353.0,22.0,751.0
743164.0,1219925.0,13.0,749.0
1769403.0,572570.0,12.0,749.0
730764.0,989810.0,13.0,746.0
159720.0,426957.0,13.0,741.0
988228.0,772399.0,9.0,738.0
8270092.0,1574247.0,9.0,736.0
480214.0,526136.0,26.0,736.0
2349991.0,1472923.0,19.0,735.0
323972.0,726867.0,25.0,735.0
4426663.0,892116.0,10.0,734.0
5618878.0,2308337.0,3.0,733.0
976882.0,913247.0,23.0,733.0
8384737.0,1013849.0,17.0,731.0
1.2897374E7,1424197.0,30.0,727.0
4843173.0,827180.0,20.0,726.0
3430372.0,1068261.0,13.0,725.0
209513.0,858287.0,12.0,724.0
1.1536764E7,482465.0,16.0,723.0
247770.0,577030.0,18.0,722.0
129507.0,392577.0,13.0,721.0
441147.0,528265.0,6.0,720.0
518021.0,1659114.0,8.0,718.0
56011.0,499342.0,19.0,718.0
3702675.0,630342.0,13.0,717.0
472000.0,189427.0,11.0,717.0
6618002.0,408963.0,13.0,716.0
2018026.0,299863.0,9.0,716.0
1267869.0,639598.0,11.0,712.0
1.5891038E7,1397362.0,7.0,712.0
9257094.0,1171516.0,6.0,712.0
2710940.0,722671.0,9.0,710.0
2104080.0,594616.0,8.0,707.0
477486.0,718140.0,33.0,705.0
193161.0,338390.0,8.0,705.0
94935.0,364032.0,27.0,701.0
1231688.0,520773.0,13.0,700.0
2186525.0,612873.0,24.0,698.0
1247486.0,196651.0,11.0,697.0
1823058.0,411393.0,26.0,696.0
251464.0,448573.0,11.0,694.0
1.1618898E7,467006.0,37.0,692.0
1.6819222E7,1057098.0,8.0,692.0
3.0216E7,73717.0,5.0,692.0
6667201.0,2130529.0,27.0,688.0
1.0458437E7,653191.0,10.0,684.0
1.341359E7,841171.0,12.0,682.0
715417.0,573365.0,30.0,680.0
7604966.0,901802.0,8.0,677.0
51520.0,801679.0,11.0,677.0
682504.0,269783.0,13.0,674.0
2.0994716E7,266642.0,11.0,673.0
1.8946662E7,157134.0,11.0,667.0
529424.0,644072.0,26.0,665.0
431684.0,1036895.0,12.0,665.0
1.187577E7,463346.0,31.0,662.0
1.0434599E7,776191.0,16.0,660.0
7075082.0,271759.0,8.0,660.0
2573135.0,363830.0,19.0,659.0
110259.0,221371.0,8.0,659.0
1.0214827E7,554164.0,13.0,658.0
6964392.0,133853.0,18.0,657.0
1.6923281E7,1269967.0,7.0,655.0
1896918.0,191556.0,21.0,655.0
4990718.0,578832.0,8.0,653.0
311627.0,1290215.0,22.0,652.0
624926.0,234805.0,24.0,652.0
3965104.0,737403.0,4.0,651.0
4271740.0,487968.0,11.0,649.0
1483429.0,747466.0,8.0,648.0
4344017.0,861510.0,7.0,648.0
2.0101834E7,388219.0,5.0,645.0
3845423.0,585196.0,12.0,644.0
1059559.0,651038.0,31.0,642.0
70528.0,419676.0,12.0,638.0
534839.0,399229.0,8.0,638.0
181530.0,1117488.0,30.0,638.0
5458048.0,751558.0,18.0,637.0
449560.0,549861.0,12.0,635.0
899103.0,1471382.0,18.0,631.0
4617034.0,275869.0,7.0,631.0
1.2096252E7,590904.0,1.0,631.0
132988.0,337822.0,14.0,630.0
687295.0,349298.0,15.0,626.0
1.6981921E7,407592.0,9.0,624.0
483666.0,377728.0,24.0,622.0
2967194.0,784071.0,16.0,621.0
2081640.0,417032.0,7.0,619.0
432842.0,667626.0,22.0,618.0
261638.0,273459.0,28.0,618.0
2.0180543E7,857083.0,21.0,614.0
1.4132789E7,180251.0,10.0,614.0
972.0,222321.0,16.0,613.0
1.5112125E7,208226.0,24.0,612.0
5214578.0,1129668.0,5.0,609.0
4142151.0,884019.0,12.0,609.0
4480075.0,213393.0,3.0,609.0
127803.0,367561.0,26.0,607.0
3121979.0,591393.0,10.0,606.0
1009860.0,628169.0,17.0,603.0
3.1593201E7,431889.0,3.0,603.0
308999.0,123618.0,6.0,603.0
1.3866926E7,300704.0,7.0,603.0
645312.0,729453.0,12.0,599.0
240178.0,29406.0,13.0,598.0
1.6869024E7,220923.0,9.0,598.0
42950.0,308873.0,29.0,597.0
265960.0,676922.0,24.0,597.0
8023306.0,1321519.0,33.0,594.0
3743222.0,479128.0,6.0,594.0
6344076.0,84663.0,5.0,593.0
1937622.0,300288.0,9.0,593.0
279561.0,316064.0,25.0,592.0
5971312.0,668229.0,11.0,588.0
1854.0,251816.0,25.0,587.0
5893163.0,250341.0,5.0,587.0
842059.0,347383.0,12.0,585.0
2.0638006E7,266676.0,5.0,583.0
4435169.0,1564400.0,10.0,581.0
1.1041405E7,480077.0,9.0,579.0
714063.0,621056.0,18.0,575.0
1118183.0,227462.0,27.0,570.0
2.0625582E7,613580.0,13.0,570.0
2921847.0,172979.0,5.0,570.0
1.9124601E7,536279.0,11.0,569.0
1466000.0,375175.0,6.0,569.0
9733638.0,744621.0,5.0,568.0
120656.0,623696.0,21.0,567.0
7368789.0,1047776.0,3.0,565.0
1773805.0,522847.0,7.0,565.0
805066.0,602147.0,15.0,562.0
1.5008758E7,340156.0,16.0,561.0
104420.0,593376.0,31.0,561.0
427102.0,152415.0,9.0,560.0
743806.0,1720181.0,9.0,558.0
1.1707586E7,577514.0,16.0,557.0
1.1248073E7,379729.0,24.0,554.0
19151.0,346137.0,9.0,553.0
4041238.0,694254.0,5.0,553.0
1549641.0,512367.0,17.0,550.0
855759.0,304025.0,20.0,548.0
492387.0,1421221.0,28.0,545.0
1641219.0,429519.0,12.0,544.0
4843158.0,1106294.0,17.0,543.0
9847213.0,605022.0,22.0,542.0
6416131.0,1497169.0,3.0,540.0
1.3890935E7,1024718.0,7.0,540.0
954834.0,846387.0,7.0,539.0
1987694.0,501437.0,16.0,539.0
319426.0,664044.0,11.0,538.0
372042.0,394929.0,7.0,538.0
9542738.0,1690578.0,9.0,537.0
674304.0,263814.0,18.0,537.0
7948494.0,197915.0,5.0,537.0
4172448.0,832586.0,7.0,537.0
222877.0,212263.0,8.0,537.0
2.3294658E7,438287.0,19.0,535.0
5607551.0,643655.0,12.0,534.0
3.3759623E7,335040.0,25.0,533.0
1.2836128E7,709398.0,5.0,532.0
2988017.0,977143.0,4.0,531.0
983354.0,825760.0,12.0,528.0
8009882.0,771807.0,11.0,527.0
3.8896424E7,602468.0,47.0,527.0
3371255.0,248088.0,7.0,527.0
6392739.0,275220.0,12.0,526.0
3.3054527E7,969139.0,8.0,526.0
6587507.0,1264337.0,20.0,525.0
1810743.0,737739.0,5.0,524.0
7781260.0,558992.0,9.0,524.0
1.7309288E7,1111324.0,27.0,522.0
166506.0,630181.0,44.0,521.0
1305532.0,237034.0,35.0,519.0
7427101.0,278717.0,10.0,518.0
72852.0,317130.0,14.0,518.0
70797.0,1124093.0,12.0,512.0
1112343.0,381741.0,12.0,512.0
6468397.0,541790.0,26.0,511.0
5626193.0,175211.0,8.0,511.0
256222.0,206069.0,7.0,510.0
2051192.0,217239.0,4.0,509.0
1.245358E7,1035263.0,6.0,508.0
4534438.0,1007857.0,9.0,508.0
538346.0,626710.0,7.0,507.0
301134.0,281632.0,11.0,507.0
3939361.0,1276612.0,27.0,506.0
145270.0,398096.0,15.0,504.0
107705.0,254568.0,16.0,504.0
2294493.0,988790.0,9.0,503.0
973473.0,655639.0,25.0,502.0
1535327.0,711568.0,9.0,502.0
2776829.0,130200.0,10.0,501.0
1.0377998E7,617966.0,9.0,500.0
6081008.0,591154.0,10.0,500.0
9252543.0,643266.0,13.0,500.0
8537916.0,256795.0,4.0,498.0
1.5221473E7,912472.0,16.0,497.0
180986.0,302189.0,8.0,497.0
573618.0,158927.0,24.0,496.0
1.0712002E7,1206202.0,14.0,494.0
699866.0,636628.0,32.0,493.0
3899980.0,792113.0,12.0,493.0
5420789.0,328755.0,30.0,493.0
772124.0,130687.0,11.0,493.0
1006289.0,262440.0,12.0,492.0
1207457.0,920073.0,10.0,492.0
1.2444716E7,1022655.0,8.0,492.0
5676646.0,469953.0,13.0,491.0
19339.0,151690.0,11.0,491.0
1523427.0,401035.0,4.0,491.0
1303347.0,387739.0,8.0,490.0
9663562.0,220581.0,13.0,489.0
5998245.0,690773.0,11.0,489.0
1369526.0,377178.0,2.0,488.0
1.293419E7,595292.0,4.0,487.0
5900578.0,351508.0,15.0,487.0
3097866.0,442207.0,13.0,487.0
2.1784641E7,175881.0,1.0,486.0
375427.0,213217.0,29.0,486.0
306313.0,62455.0,11.0,484.0
1401712.0,677643.0,20.0,483.0
5442910.0,421689.0,19.0,483.0
1894269.0,297693.0,14.0,483.0
377454.0,438055.0,4.0,483.0
3.1421379E7,29647.0,8.0,481.0
3459098.0,485290.0,6.0,480.0
44778.0,553703.0,13.0,479.0
773.0,273885.0,12.0,478.0
2.0646822E7,550217.0,16.0,476.0
151199.0,484720.0,12.0,476.0
4934806.0,415870.0,12.0,472.0
50499.0,517076.0,29.0,470.0
4690600.0,594082.0,9.0,470.0
61151.0,81035.0,18.0,470.0
642763.0,596962.0,19.0,469.0
517923.0,242641.0,8.0,469.0
1.1011756E7,126678.0,18.0,467.0
1514553.0,1774786.0,16.0,467.0
944592.0,220707.0,13.0,466.0
2812520.0,491562.0,21.0,466.0
1.9548957E7,406640.0,7.0,465.0
434287.0,122290.0,35.0,462.0
4.9836676E7,347650.0,31.0,461.0
269795.0,541852.0,16.0,461.0
1.5478127E7,733875.0,2.0,461.0
7065164.0,287725.0,9.0,460.0
1.7911091E7,643817.0,10.0,458.0
675442.0,1438568.0,19.0,458.0
291978.0,236768.0,8.0,457.0
135041.0,210215.0,12.0,457.0
1.8172851E7,709633.0,8.0,456.0
1.9747371E7,608891.0,4.0,456.0
1.2578908E7,96889.0,9.0,455.0
2356501.0,725234.0,23.0,454.0
3584805.0,264892.0,6.0,453.0
6591931.0,517061.0,5.0,452.0
4998629.0,656780.0,5.0,451.0
189645.0,366745.0,29.0,451.0
5067604.0,223546.0,18.0,451.0
1.037366E7,572772.0,9.0,451.0
7475223.0,412439.0,30.0,449.0
6130768.0,311639.0,11.0,449.0
3420122.0,286113.0,13.0,449.0
2792650.0,687383.0,8.0,449.0
7263824.0,398499.0,14.0,448.0
993984.0,166328.0,5.0,447.0
6910641.0,330253.0,16.0,447.0
1252163.0,322698.0,4.0,447.0
865115.0,404958.0,9.0,447.0
2.9530232E7,712322.0,19.0,446.0
1653970.0,281776.0,12.0,443.0
2.112902E7,879835.0,19.0,442.0
432112.0,585504.0,13.0,442.0
183853.0,508559.0,14.0,441.0
775049.0,324451.0,11.0,440.0
2.0309456E7,918903.0,15.0,440.0
6504810.0,270021.0,11.0,438.0
1.1005457E7,489601.0,14.0,438.0
1855095.0,315356.0,23.0,437.0
9039961.0,1108066.0,22.0,436.0
2428092.0,479452.0,15.0,436.0
2504411.0,304684.0,12.0,436.0
9979970.0,144441.0,21.0,435.0
1.0840533E7,261077.0,14.0,435.0
577234.0,218719.0,7.0,434.0
3559559.0,1435212.0,15.0,434.0
1835018.0,527680.0,18.0,434.0
1.2608788E7,754082.0,10.0,433.0
31875.0,271379.0,21.0,432.0
1.3081532E7,438269.0,12.0,432.0
1265665.0,506145.0,18.0,431.0
1.076344E7,397782.0,16.0,431.0
4978787.0,776928.0,14.0,431.0
8917885.0,1097865.0,20.0,431.0
5191830.0,294742.0,10.0,430.0
642154.0,1631732.0,14.0,430.0
338768.0,1395031.0,27.0,430.0
3654830.0,262019.0,19.0,429.0
452104.0,242282.0,24.0,428.0
1.9798153E7,269000.0,9.0,428.0
1708510.0,347907.0,7.0,427.0
8113782.0,651905.0,4.0,427.0
1260792.0,448640.0,10.0,427.0
6130374.0,191544.0,6.0,427.0
1.4058453E7,330188.0,8.0,426.0
8424942.0,700127.0,7.0,426.0
35988.0,495765.0,23.0,425.0
8822335.0,279415.0,2.0,425.0
185936.0,460869.0,25.0,424.0
1.1914472E7,500551.0,8.0,424.0
7446187.0,449606.0,32.0,424.0
9884132.0,300628.0,12.0,423.0
4455076.0,656394.0,7.0,422.0
1.3842088E7,736990.0,19.0,421.0
2158395.0,124348.0,45.0,421.0
6921699.0,129400.0,6.0,419.0
85451.0,405720.0,15.0,419.0
1098549.0,362817.0,14.0,418.0
8802860.0,337313.0,4.0,418.0
1.8337407E7,303437.0,11.0,418.0
1.9377969E7,643492.0,22.0,417.0
1.3187778E7,849678.0,15.0,417.0
2474015.0,780899.0,22.0,416.0
3975376.0,220435.0,7.0,416.0
1.4379753E7,154115.0,6.0,416.0
1.7130975E7,189415.0,9.0,414.0
4233476.0,263234.0,5.0,414.0
1.3784192E7,1104940.0,5.0,414.0
3.9980323E7,89432.0,4.0,413.0
1.1479816E7,1172717.0,2.0,412.0
9835762.0,613580.0,30.0,411.0
2915471.0,446658.0,15.0,411.0
6289474.0,837571.0,2.0,410.0
4406389.0,484163.0,8.0,409.0
1.3295735E7,727869.0,11.0,409.0
969285.0,352753.0,11.0,409.0
1.6138232E7,225414.0,10.0,409.0
749796.0,339385.0,21.0,409.0
2220699.0,191957.0,3.0,409.0
4481724.0,754953.0,11.0,408.0
3348460.0,249076.0,9.0,407.0
947810.0,177945.0,18.0,407.0
2.6266362E7,529193.0,24.0,406.0
3173320.0,300707.0,31.0,404.0
383944.0,261649.0,10.0,404.0
36139.0,555674.0,10.0,404.0
9510474.0,454073.0,14.0,403.0
273946.0,617987.0,15.0,403.0
2759067.0,587988.0,15.0,402.0
3012488.0,91113.0,10.0,402.0
4289331.0,820813.0,15.0,401.0
1.6584552E7,160835.0,6.0,401.0
8653516.0,462486.0,19.0,401.0
47789.0,133740.0,8.0,400.0
8689964.0,233005.0,6.0,400.0
4888027.0,208966.0,14.0,399.0
1405913.0,314897.0,15.0,399.0
34439.0,336118.0,16.0,398.0
4201455.0,98482.0,2.0,398.0
7023052.0,324308.0,12.0,397.0
4.0208051E7,483573.0,26.0,397.0
4186062.0,277079.0,6.0,396.0
59825.0,389056.0,11.0,395.0
3.0418481E7,360090.0,6.0,393.0
2.0461165E7,470235.0,6.0,393.0
4564559.0,199305.0,11.0,393.0
1535596.0,236316.0,5.0,393.0
7999935.0,549259.0,11.0,392.0
6501121.0,282005.0,2.0,392.0
1.5753701E7,260896.0,7.0,391.0
390250.0,185385.0,10.0,391.0
4528099.0,731606.0,4.0,390.0
684171.0,230606.0,11.0,390.0
464864.0,586958.0,25.0,389.0
1.6720541E7,739240.0,4.0,389.0
1303243.0,302009.0,13.0,389.0
455580.0,173529.0,11.0,389.0
1592565.0,610681.0,6.0,386.0
1993727.0,205369.0,5.0,386.0
3451111.0,391450.0,6.0,385.0
3278077.0,119576.0,5.0,385.0
1.9384532E7,654204.0,6.0,384.0
3518778.0,652860.0,11.0,384.0
406121.0,169064.0,23.0,384.0
6600878.0,415481.0,18.0,384.0
1428872.0,126334.0,2.0,384.0
139180.0,611170.0,14.0,383.0
427453.0,209267.0,12.0,383.0
1.0695139E7,349018.0,9.0,383.0
1.2065885E7,279488.0,7.0,383.0
6088077.0,352000.0,3.0,383.0
128478.0,100149.0,20.0,383.0
4.302798E7,312624.0,7.0,383.0
1.135077E7,528437.0,9.0,382.0
2.5445439E7,713829.0,8.0,381.0
710551.0,134869.0,16.0,379.0
1.3886168E7,265519.0,15.0,379.0
1.6060899E7,461105.0,5.0,378.0
2.0772893E7,22824.0,10.0,378.0
25665.0,324100.0,13.0,378.0
454854.0,563541.0,24.0,377.0
3777861.0,829354.0,9.0,377.0
1.6096627E7,711532.0,6.0,376.0
1.4507591E7,335348.0,8.0,375.0
1.1060506E7,1532050.0,9.0,375.0
9413216.0,210605.0,3.0,374.0
712791.0,107861.0,13.0,373.0
5929107.0,213851.0,10.0,372.0
1.4463277E7,526163.0,8.0,372.0
1.9960077E7,366801.0,7.0,372.0
2.5981703E7,707574.0,35.0,371.0
2.957643E7,296156.0,9.0,371.0
3323001.0,417957.0,17.0,371.0
1.8691084E7,234438.0,7.0,369.0
1.1774265E7,300652.0,7.0,368.0
2589711.0,197802.0,3.0,368.0
1.6511337E7,339991.0,3.0,367.0
595305.0,354477.0,5.0,367.0
1.6475384E7,202436.0,12.0,365.0
1988804.0,143620.0,13.0,365.0
574730.0,450995.0,4.0,364.0
4152963.0,268640.0,14.0,363.0
2.3086383E7,426917.0,7.0,363.0
9708902.0,98163.0,7.0,363.0
9780717.0,903019.0,23.0,362.0
546321.0,358102.0,43.0,361.0
893333.0,109967.0,6.0,361.0
92928.0,236535.0,7.0,361.0
3844801.0,290122.0,26.0,360.0
1.5746675E7,356828.0,6.0,360.0
7983820.0,536210.0,2.0,360.0
2.3177439E7,495234.0,9.0,359.0
1.0487278E7,900523.0,7.0,359.0
1.6694907E7,275792.0,4.0,358.0
1228299.0,695884.0,9.0,358.0
6146963.0,313236.0,20.0,358.0
176011.0,304591.0,10.0,358.0
1388818.0,863933.0,19.0,357.0
5041008.0,434499.0,13.0,357.0
3701646.0,1319767.0,22.0,357.0
2201598.0,99879.0,2.0,357.0
2.0845213E7,261140.0,6.0,356.0
5844869.0,146825.0,4.0,355.0
9475241.0,308891.0,15.0,354.0
1035340.0,775874.0,11.0,354.0
2642613.0,175864.0,5.0,354.0
3263672.0,557429.0,14.0,354.0
1546226.0,319100.0,23.0,353.0
6886493.0,368125.0,4.0,353.0
1.530055E7,263043.0,5.0,353.0
1157106.0,441890.0,24.0,352.0
1.8171739E7,341866.0,15.0,352.0
2068372.0,191489.0,34.0,352.0
8142364.0,454796.0,5.0,352.0
1400608.0,458617.0,7.0,351.0
874461.0,324942.0,8.0,351.0
2.9481088E7,41683.0,13.0,350.0
1.188043E7,596500.0,13.0,350.0
4915361.0,309046.0,6.0,350.0
1038824.0,574698.0,15.0,350.0
7409780.0,429936.0,4.0,350.0
1316767.0,440965.0,9.0,350.0
3389574.0,291920.0,13.0,349.0
4319825.0,100168.0,9.0,349.0
1060279.0,266609.0,20.0,348.0
2.1236824E7,322064.0,16.0,348.0
4362586.0,1574982.0,26.0,348.0
1.4405063E7,115139.0,8.0,347.0
6294179.0,372732.0,14.0,346.0
2399307.0,244214.0,7.0,346.0
1.1029717E7,120170.0,11.0,345.0
1254370.0,152016.0,3.0,345.0
3061761.0,731644.0,7.0,344.0
100210.0,300118.0,9.0,344.0
1.3628791E7,571387.0,10.0,343.0
7286365.0,398952.0,17.0,343.0
2.0906474E7,328330.0,15.0,343.0
1.2330522E7,363163.0,10.0,343.0
606516.0,213953.0,8.0,343.0
119562.0,208347.0,34.0,342.0
1.3137817E7,352509.0,13.0,342.0
1.0678229E7,327619.0,7.0,342.0
4284313.0,190265.0,7.0,342.0
4033723.0,294836.0,7.0,340.0
4406501.0,298241.0,12.0,339.0
3392354.0,421356.0,8.0,339.0
3987041.0,499689.0,16.0,339.0
216972.0,452649.0,6.0,339.0
1476.0,221386.0,6.0,339.0
2176424.0,383861.0,8.0,338.0
3.4240703E7,159060.0,5.0,338.0
4664850.0,404378.0,19.0,338.0
384076.0,146998.0,27.0,336.0
5364050.0,118823.0,12.0,336.0
1585322.0,452692.0,12.0,335.0
773814.0,580881.0,6.0,335.0
919680.0,326064.0,5.0,335.0
